"","value","year","filename"
"3686","",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3687","**STATESMAN’S RECORD**",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3688","",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3689","It can hardly be denied that no",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3690","member can rival Smith in the number",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3691","of constructive measures which he has",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3692","sponsored and which have become the",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3693","law of the land. There are those who",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3694","introduced many times the number of",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3695","proposals. But the score of a statesman",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3696","is not the number of times at bat, but",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3697","the number of hits and of runs batted in.",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3698","In 1939 he sponsored and succeeded in",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3699","passing the famous Smith Act, which is",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3700","the basic Federal law on sedition. The",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3701","Supreme Court in some of its recent",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3702","decisions presumed to read into the act",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3703","its own version of “intent.” Smith certainly",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3704","knew more about his “intent” than did the",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3705","Supreme Court and he countered this year",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3706","with H.R. 3. This bill would protect the",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3707","jurisdiction of the states, not only in the",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3708","field of subversion but in all other subjects,",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3709","against the doctrine of Federal “preemption.” In 1939 Smith called for and secured an",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3710","investigation of the National Labor Relations Act and, as head of the inquiry, not",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3711","only secured a reorganization of that",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3712","board but wrote into the law amendments",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3713","which became the basic structure of the",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3714","TaftHartley Act. During the war he was",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3715","cosponsor of the famous SmithConnally",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3716","Act to protect war industry against strikes",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3717","and other obstructions.",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3718","",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3719","",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3720","**CONSISTENT EFFORTS**",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3721","",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3722","The spending record of this Congress has been bad enough, heaven",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3723","knows. But the national debt might well",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3724","have zoomed through the $300 billion line",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3725","except for Smith, working in the Rules",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3726","Committee and on the floor. More than once",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3727","when his committee granted a “rule” and a",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3728","bill came before the House, he stood up and",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3729","implored the House to send it back to its",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3730","committee of origin. In one such effort alone,",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3731","against a conglomerate local “improvements”",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3732","bill, he was sustained by a vote of the House",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3733","and thus saved the taxpayers two or more",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3734","billions. His voice was successfully raised",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3735","against the pernicious practice of authorizing",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3736","agencies to borrow with no measurable limit",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3737","from the Treasury and thus avoid the constitutional process of appropriation.",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3738","",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3739","",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3740","His every legislative effort is in line",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3741","with his philosophy of government. He",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3742","sees a twofold threat to free institutions.",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3743","The first is the building of a vast centralized",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3744","government, with its inevitable bureaucracy.",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3745","The second is the malignant narcotic of",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3746","subsidies of all kinds. For, as Smith has well",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3747","said, “the hand that passes out grants",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3748","becomes, in the natural course of events,",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3749","the mailed fist of dictatorship.” There is a",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3750","wealth of human history to justify that",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3751","conclusion. The real reactionary is the politician",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3752","who would ignore that conclusion. True",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3753","liberalism, embodied in a man like Smith, is a",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3754","warning to us before it is too late.",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3755","",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3756","",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3757","Newsweek, August 25, 1958",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3758","",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3759","**Perspective**",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3760","",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3761","**Not a Religious Issue**",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3762","",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3763","*by Raymond Moley*",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3764","",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3765","",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3766","In Ohio, California, Washington, Colorado, and Idaho, righttowork is on the ballot this year. In some of those states members of the clergy—Protestant, Jewish, and Roman Catholic—have become embroiled in the campaign on one side or the other. Even bishops have joined the fray. Usually the clergy justify their activity in this politicaleconomic issue on the ground that vital moral issues are at stake. This participation is regrettable, for several reasons:",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3767","",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3768","Church membership in the United States is a matter of individual choice. Therein lies its essential strength and vitality. It may be argued that what is tonic for the churches is not tonic for labor unions. But human nature is involved in both. In the past, when an established church was disestablished, that church did not die. It usually remained active and vital. Widespread participation by the clergy of any church in a political debate invites the frightful peril of igniting the old issue of the separation of church and state. That issue flared momentarily when Alfred E. Smith aspired to the Presidency in 1928. But the magnificent restraint of the Catholic clergy in the campaign that year, in the face of bitter provocation by the opposition, left an aftermath of respect and admiration by people of all faiths, quieting the doubts about Catholics in high office.",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3769","",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3770","",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3771","**STATECRAFT'S TASK**",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3772","",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3773","In some states this year partisans on both sides of the righttowork issue have cited quotations from church leaders, notably the statements and encyclicals of various popes. I wish that Catholic clergymen who do this would realize that by their disagreement they are raising in the public mind the question whether that church has a firm and unchanging doctrine in matters of faith and morals. They should also realize that they are inviting the attack that plagued Governor Smith, that the Pope would interfere in American secular affairs. The argument in one state has gone to the point where it is said that certain encyclical statements were not intended to apply here.",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3774","",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3775","It is true, as Protestant, Jewish, and Catholic clergymen have pointed out, that there are moral values in the righttowork issue. There is on one side the right of an employer to make a contract for a union shop. But on the other is the right of a worker to join or not to join a union. But the resolving of such conflicting rights is the eternal task of statecraft. For example, there is the decision involved in weighing the responsibility of all taxpayers when a specific industry or locality is subsidized. In making such decisions, a political agency (using the word ""political"" in the sense of governmental) must consider the values involved, such as the preservation of an industry vital to the general welfare or national security, and whether the denial of a right can be sustained by those who lose it.",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3776","",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3777","",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3778","**MANY OPTIONS**",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3779","",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3780","Such decisions present political options in which empirical and historical evidence must predominate. The righttowork decision must consider whether, in fact, such laws do injure unionism. Experience in states where such laws are in effect is pertinent evidence. Also, whether compulsory unionism vests monopolistic power in the unions and corporations which make union shop contracts. Also, whether the dues will be used for the economic benefit of all workers or whether a part will go to the support of political candidates or principles that some members oppose, or for the personal power or perquisites of union leaders. There must also be considered whether the proper role of government is to protect the individual worker and consumer, or the groups of which some individuals are parts. These are examples of matters which are suitable to debate by people equipped and trained in the relevant facts and experience. The professional training of the clergy has involved spiritual and psychological values of much greater importance than those mundane affairs with which statesmen must deal. The guidance of the clergy in matters of individual conduct was never more needed than in these sinful times. Their vocation lies in that area. Theirs, it has been aptly said, is ""not a political constituency."" In a word, religion and politics make a bad marriage.",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3781","",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3782","",1958,"sim_newsweek-us_1958-09-22_52_12.txt"
"3783","**Perspective**",1958,"sim_newsweek-us_1958-10-13_52_15.txt"
"3784","",1958,"sim_newsweek-us_1958-10-13_52_15.txt"
"3785","**The Battle in Arizona**",1958,"sim_newsweek-us_1958-10-13_52_15.txt"
"3786","",1958,"sim_newsweek-us_1958-10-13_52_15.txt"
"3787","by Raymond Moley",1958,"sim_newsweek-us_1958-10-13_52_15.txt"
"3788","",1958,"sim_newsweek-us_1958-10-13_52_15.txt"
"3789","",1958,"sim_newsweek-us_1958-10-13_52_15.txt"
"3790","PHOENIX—Probably the most clearcut campaign in the nation between two philosophies of government is raging in this state. The Republican candidates for the most important offices are not “modern” Republicans. They are conservative in the best sense of the word. They are incumbent U.S. Sen. Barry Goldwater, running for a second term; Paul Fannin for governor, and John J. Rhodes, a candidate for another term in the House of Representatives from the First District, which includes Maricopa County.",1958,"sim_newsweek-us_1958-10-13_52_15.txt"
"3791","",1958,"sim_newsweek-us_1958-10-13_52_15.txt"
"3792","Opposing Goldwater is Governor, and former senator, Ernest McFarland. Opposing Fannin is the present attorney general, Robert Morrison. Seeking the Rhodes seat is Joe Haldiman Jr., a businessman who is ideologically just as conservative as Rhodes. In fact, Haldiman’s views on Federal spending, labor, and other economic issues are so pronounced that the Democratic Party omits his name in published lists. This ostracism indicates the extent to which the union political machine controls the Democratic Party in the state—a control which has already become absolute in certain other states.",1958,"sim_newsweek-us_1958-10-13_52_15.txt"
"3793","",1958,"sim_newsweek-us_1958-10-13_52_15.txt"
"3794","Aside from the vigorous activities of the Democratic candidates themselves, the dominant force with which Goldwater and Fannin must contend is the AFLCIO Committee on Political Education—COPE. The conservative Haldiman, however, must go it alone among the Democrats.",1958,"sim_newsweek-us_1958-10-13_52_15.txt"
"3795","",1958,"sim_newsweek-us_1958-10-13_52_15.txt"
"3796","BUSY COPE",1958,"sim_newsweek-us_1958-10-13_52_15.txt"
"3797","",1958,"sim_newsweek-us_1958-10-13_52_15.txt"
"3798","Many COPE workers are abroad in the state, contacting voters, publishing and distributing propaganda, and inspiring wordofmouth stories. COPE’s finances seem abundant, and its interest even extends to electing the sort of members of the State Legislature it prefers. There is no doubt in any informed observer’s mind here that the battle waged for Goldwater’s seat is regarded by the politically active union bosses through the nation as important to them as was the defeat of the late Senator Taft in Ohio in 1950. Their disaster on that occasion has taught them to operate less conspicuously now. But the determination to eliminate their severest",1958,"sim_newsweek-us_1958-10-13_52_15.txt"
"3799","",1958,"sim_newsweek-us_1958-10-13_52_15.txt"
"3800","Senatorial critic is just as great. Fannin is inexperienced in politics, but has high standing over the state as a businessman and civic leader. He is taking to the rough and tumble of politics like a veteran. He is talking straight common sense about the very considerable government of an incredibly fastgrowing state. He indulges in no personalities but is letting the voters judge his qualifications for running state affairs as against those of his opponent, who seems to be just a runofthemill officeseeker, with no real record of handling big administrative problems. This is very important in Arizona because industries moving to the state are reasonably concerned about the quality of its government.",1958,"sim_newsweek-us_1958-10-13_52_15.txt"
