"","sentence","date","year","month","day","filename"
"1898","knew well the hostile, arid wastes of","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1899","Kazakhstan. But a plan's a plan in the","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1900","Soviet, regardless of the Lord, na-","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1901","ture, and experience. And so men,","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1902","tractors, and then women were","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1903","shipped into the semi-desert.","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1904","While Henry Wallace was a deeply","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1905","religious man with mystical overtones","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1906","and Mr. K certainly is not, apparently","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1907","the rain falls upon the just and unjust","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1908","alike, this time heavily in favor of the","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1909","latter. The rain came, a mild tem-","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1910","perature prevailed, and the stuff","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1911","grew. Mr. K was photographed smil-","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1912","ing over a large potato.","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1913","SOVIET JUGGLING ACT","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1914","Statistics don't lie, they say, but it","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1915","depends upon what you are counting","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1916","and when. Facts can be manipulated","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1917","to suit a purpose. In Mr. K's rise","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1918","after Stalin's death, he made a sen-","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1919","sational announcement: ""Soviet Rus-","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1920","sia has fewer cattle than there were","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1921","in czarist Russia."" Specialists pon-","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1922","dered this astonishing assertion. They","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1923","found that Mr. K had classified cows","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1924","as pigs and, statistically, transformed","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1925","horned cattle into mares. Thus at the","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1926","beginning of his enterprise he could","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1927","point with alarm. After three years,","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1928","statistical pigs were reincarnated as","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1929","cows and the ""mares"" resumed their","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1930","bovine classification. The Khrushchev","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1931","propaganda duly capitalized upon","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1932","this miracle. Wallace had a host of","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1933","statisticians and knew in his off hours","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1934","various haruspices. If he had suc-","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1935","ceeded, as he is doing now with","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1936","chickens, in cross breeding the two","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1937","species, his farm plans might have","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1938","been the wonder of the ages. That","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1939","miracle belongs to the atheist, Mr. K.","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1940","Americans are familiar with the So-","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1941","viet boast, ""Whatever you do we can","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1942","do better."" An American Army officer","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1943","in Tokyo whose thumb was double","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1944","jointed illustrated to a Russian officer","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1945","how he could bend his thumb back to","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1946","his forearm. The Russian did it and","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1947","was immediately consigned to the","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1948","Tokyo hospital. Readers of ""War and","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1949","Peace"" will remember the officer who","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1950","consumed a bottle of vodka while","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1951","standing on a window ledge.","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1952","BEHAVIOR PATTERN","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1953","This Russian trait will be apparent","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1954","in Mr. K's travels here. When Frol","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1955","Kozlov, First Deputy Premier, visited","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1956","the Middle West, NEWSWEEK'S Harry","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1957","Homewood was present and relates","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1958","the indifference of Kozlov and his","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1959","retinue of Soviet photographers and","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1960","newsmen. There was no evidence of","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1961","surprise or admiration until they","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1962","reached a dairy farm in Grundy","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1963","County, Illinois. Up to then the stand-","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1964","ard comment was that ""we have it","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1965","too"" and ""more and bigger."" But when","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1966","they entered the farmer's milkhouse","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1967","their interest rose to fever heat. The","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1968","arrangement was normal for such","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1969","an establishment-a three-stand auto-","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1970","matic milker which transported the","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1971","milk from cows to a stainless-steel col-","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1972","lecting tank and thence to a truck.","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1973","All was housed quite antiseptically.","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1974","Every pipe and joint in the contrap-","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1975","tion was photographed amid great","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1976","jostling and talking.","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1977","After collecting this evidence of an","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1978","American achievement, they resumed","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1979","their ""We-can-do-it-better."" One of","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1980","them asked the meaning of ""co-or""","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1981","on the truck. A representative of the","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1982","State Department explained. One of","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1983","the Soviet reporters threw up his","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1984","hands in a gesture of self-confidence,","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1985","""Ah, Communism!"" he exclaimed.","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1986","Whatever Mr. K says ad lib is not","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1987","the important matter for observation.","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1988","But what he and his group instinc-","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1989","tively reveal in wonder and admira-","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1990","tion certainly is. That is what they","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1991","will carry away for future reflection.","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1992","Newsweek, September 28, 1959","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"1993","Here's the text extracted from the provided image. Note that due to the image quality and column layout, some minor inaccuracies may be present.","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"1994","**Perspective**","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"1995","**Dilemma of the Left**","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"1996","by Raymond Moley","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"1997","Now, seven weeks after witnessing the rout of the Labor Party in Britain and after visiting three other countries in Europe, it is time to appraise the political revolution which seems to be quietly moving over our Western allies. It is the ascendency of experience over experimentation, the realization of the possible over prophecy, things over ideology, and fact over fancy. We might consider this in our calculations for 1960.","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"1998","Ireland, in turmoil since Cromwell, is quiet, reasonably well to do, a bidder for the tourist trade. West Germany, as I noted in an earlier article, has its ""Wirtschaftswunder."" This expression, the title of a book on America in 1920 by Julius Hirsch, is their word for ""economic miracle."" The old Socialist party, the Social Democrats, has this month renounced Marxism as an anachronism. Italy, with considerable poverty still in the south, is mostly prosperous and safely governed by the Christian Democrats.","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"1999","Most important to us as we approach another election is the plight of the British Labor Party. As Lord Woolton says in his recently published memoirs, the adoption of the name ""Labor Party"" by the Socialists was an inspiration. But now the name is a millstone because it suggests the idea of a class party. And class distinctions are becoming less important over there by the day. There are the poor and needy, but they are no longer identical with the workers. Nationalization has no appeal. Thus, the two tenets of Socialism, the class struggle and government ownership, fade into the past, leaving Hugh Gaitskell and his more practical colleagues with a party without an issue.","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
