"","word1","word2","date","year","month","day","filename"
"3373","job","plans","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3374","utter","detachment","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3375","speaker","joe","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3376","joe","cannon","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3377","republican","party","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3378","party","encumbered","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3379","reactionary","money","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3380","money","power","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3381","power","met","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3382","met","defeat","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3383","domestic","reform","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3384","world","war","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3385","war","ii","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3386","stabilizing","reform","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3387","war","assured","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3388","roosevelt","term","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3389","imminence","war","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3390","political","destinies","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3391","ohio's","top","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3392","top","republicans","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3393","carefree","warren","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3394","warren","harding","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3395","senator's","cronies","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3396","cronies","highballs","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3397","highballs","penny","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3398","penny","ante","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3399","favorite","son","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3400","convention","strategy","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3401","strategy","governor","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3402","governor","lowden","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3403","inconspicuous","governor","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3404","massachusetts","lesson","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3405","lesson","ii","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3406","ii","avoid","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3407","avoid","predictions","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3408","economic","earthquake","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3409","flabby","campaigning","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3410","candidate","dewey","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3411","shape","politics","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3412","economic","cycle","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3413","cycle","official","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3414","official","corruption","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3415","corruption","personalities","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3416","population","industrial","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3417","industrial","change","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3418","barring","war","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3419","international","tensions","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3420","domestic","issues","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3421","farm","surplus","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3422","surplus","headache","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3423","political","influence","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3424","accelerating","drop","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3425","urban","suburban","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3426","federal","centralization","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3427","crazy","federal","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3428","federal","social","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3429","social","security","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3430","welfare","setup","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3431","wage","earners","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3432","strongly","unionized","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3433","automation","foreign","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3434","foreign","competition","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3435","shifting","public","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3436","public","tastes","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3437","labor","leadership","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3438","wage","earners","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3439","earners","move","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3440","move","farther","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3441","middle","income","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3442","purely","political","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3443","political","labor","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3444","labor","power","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3445","fiscal","obligations","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3446","federal","government","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3447","prospective","federal","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3448","federal","programs","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3449","trillion","dollars","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3450","presently","tapped","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3451","tapped","tax","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3452","tax","sources","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3453","national","wealth","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3454","income","relied","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3455","huge","obligations","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3456","major","domestic","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3457","domestic","concern","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3458","party","system","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3459","modified","competitive","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3460","competitive","capitalism","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3461","parties","shorn","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3462","outworn","shibboleths","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3463","provide","effective","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3464","effective","options","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3465","revolutionary","change","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3466","change","optimism","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3467","american","habit","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3468","minor","overlaps","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3469","remain","due","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3470","parties","moley","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3471","contributing","editor","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3472","editor","moley","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3473","bristol","lives","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3474","defeat","edmund","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3475","edmund","burke","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3476","american","colonies","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3477","ireland","burke","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3478","magnificently","correct","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3479","strong","national","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3480","national","parties","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3481","british","politics","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3482","prime","minister's","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3483","minister's","home","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3484","home","constituency","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3485","warwick","leamington","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3486","regional","conservative","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3487","conservative","office","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3488","conservative","fight","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3489","marginal","seat","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3490","stretches","miles","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3491","fair","size","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3492","size","towns","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3493","attractive","countryside","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3494","electoral","lubricant","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3495","conservative","agent","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3496","brig","j.a","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3497","j.a","mellsop","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3498","regular","army","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3499","head","office","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3500","paid","employees","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3501","department","heads","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3502","operation","comprises","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3503","comprises","voting","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3504","voting","districts","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3505","volunteer","workers","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3506","mail","party","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3507","party","literature","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3508","basic","element","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3509","election","campaign","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3510","campaign","workers","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3511","workers","carry","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3512","qualified","voters","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3513","interview","register","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3514","register","thereon","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3515","election","day","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3516","mellsop","organization","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3517","constituency","votes","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3518","votes","mellsop","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3519","daily","appearances","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3520","designated","spots","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3521","candidate's","wife","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3522","sir","david","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3523","david","eccles","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3524","eccles","minister","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3525","labor","party","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3526","borough","labor","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3527","labor","party","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3528","w.j","waring","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3529","safely","labor","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3530","bristol","trade","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3531","trade","union","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3532","union","council","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3533","borough","council","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3534","miserable","wages","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3535","wages","compared","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3536","average","conservative","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3537","conservative","constituency","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3538","constituency","headquarters","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3539","headquarters","labor","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3540","labor","suffers","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3541","stark","poverty","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3542","dingy","inexpensive","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3543","inexpensive","quarters","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3544","poorly","paid","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3545","labor","party","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3546","sums","collected","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3547","recruiting","party","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3548","labor","candidates","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3549","additional","party","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3550","constituency","agent","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3551","skilled","engineer","1955-05-30",1955,5,30,"moley_perspective_AI_93.txt"
"3552","monumental","sweep","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3553","election","offers","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3554","forceful","lessons","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3555","american","political","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3556","political","parties","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3557","politically","active","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3558","active","labor","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3559","labor","unions","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3560","argued","americans","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3561","political","phantoms","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3562","liberal","wing","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3563","democratic","party","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3564","discredited","appeals","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3565","british","socialists","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3566","social","services","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3567","services","housing","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3568","educational","novelties","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3569","keynesian","theory","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3570","multiplying","production","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3571","government","spending","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3572","american","liberal","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3573","liberal","politicians","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3574","economists","offer","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3575","false","elixir","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3576","british","socialists","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3577","american","liberals","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3578","simply","offering","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3579","antiquated","concepts","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3580","british","electorate","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3581","electorate","weary","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3582","ideas","rejected","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3583","local","organization","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3584","political","labor","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3585","labor","unions","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3586","british","socialists","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3587","socialists","alike","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3588","alike","encourage","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3589","class","division","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3590","class","appeal","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3591","appeal","utterly","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3592","utterly","failed","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3593","growing","middle","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3594","class","struggle","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3595","american","workers","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3596","conservative","democrats","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
"3597","outpromise","liberal","1959-10-26",1959,10,26,"moley_perspective_AI_95.txt"
